roi,subj,input,nzmean,nzvoxels,nzsigma
RightAccumbens,11501_20160304,r2primeMap_MNI152_T1_2009c_al,15.389082,519,2.004960
RightAccumbens,11502_20160427,r2primeMap_MNI152_T1_2009c_al,17.658423,519,4.524633
RightAccumbens,11502_20180111,r2primeMap_MNI152_T1_2009c_al,18.028617,519,4.395203
RightAccumbens,11503_20160310,r2primeMap_MNI152_T1_2009c_al,11.083729,519,1.660821
RightAccumbens,11504_20160316,r2primeMap_MNI152_T1_2009c_al,16.121124,514,2.161907
RightAccumbens,11504_20170831,r2primeMap_MNI152_T1_2009c_al,19.004458,516,2.977798
RightAccumbens,11506_20160309,r2primeMap_MNI152_T1_2009c_al,7.241436,519,1.589641
RightAccumbens,11506_20170908,r2primeMap_MNI152_T1_2009c_al,7.224564,519,2.641062
RightAccumbens,11507_20160413,r2primeMap_MNI152_T1_2009c_al,12.165331,519,1.911347
RightAccumbens,11507_20171208,r2primeMap_MNI152_T1_2009c_al,14.619910,517,2.289798
RightAccumbens,11508_20160513,r2primeMap_MNI152_T1_2009c_al,12.871585,519,3.659504
RightAccumbens,11508_20171214,r2primeMap_MNI152_T1_2009c_al,12.407743,518,2.407429
RightAccumbens,11509_20160319,r2primeMap_MNI152_T1_2009c_al,14.157090,518,1.939958
RightAccumbens,11509_20171009,r2primeMap_MNI152_T1_2009c_al,17.973691,519,2.412671
RightAccumbens,11510_20160312,r2primeMap_MNI152_T1_2009c_al,14.343839,519,1.967050
RightAccumbens,11512_20160331,r2primeMap_MNI152_T1_2009c_al,10.113845,519,1.758442
RightAccumbens,11512_20170928,r2primeMap_MNI152_T1_2009c_al,8.934950,519,2.332100
RightAccumbens,11513_20160421,r2primeMap_MNI152_T1_2009c_al,9.713841,519,2.121871
RightAccumbens,11513_20171019,r2primeMap_MNI152_T1_2009c_al,9.523873,519,1.825588
RightAccumbens,11514_20160321,r2primeMap_MNI152_T1_2009c_al,7.660596,514,1.975641
RightAccumbens,11514_20170920,r2primeMap_MNI152_T1_2009c_al,11.098580,513,2.115002
RightAccumbens,11515_20160314,r2primeMap_MNI152_T1_2009c_al,16.884121,519,2.105307
RightAccumbens,11515_20171018,r2primeMap_MNI152_T1_2009c_al,20.473573,519,3.038765
RightAccumbens,11516_20160526,r2primeMap_MNI152_T1_2009c_al,11.268293,519,1.491762
RightAccumbens,11516_20171207,r2primeMap_MNI152_T1_2009c_al,13.491643,519,1.891078
RightAccumbens,11517_20160330,r2primeMap_MNI152_T1_2009c_al,17.648373,519,4.103831
RightAccumbens,11518_20160325,r2primeMap_MNI152_T1_2009c_al,10.810586,519,1.988213
RightAccumbens,11518_20171115,r2primeMap_MNI152_T1_2009c_al,22.936985,519,3.856179
RightAccumbens,11519_20160317,r2primeMap_MNI152_T1_2009c_al,9.895698,515,1.518108
RightAccumbens,11520_20160414,r2primeMap_MNI152_T1_2009c_al,14.027107,519,2.223480
RightAccumbens,11521_20160322,r2primeMap_MNI152_T1_2009c_al,13.417744,515,1.910290
RightAccumbens,11522_20160401,r2primeMap_MNI152_T1_2009c_al,11.480509,519,3.092330
RightAccumbens,11524_20160422,r2primeMap_MNI152_T1_2009c_al,10.810722,519,1.530155
RightAccumbens,11529_20160511,r2primeMap_MNI152_T1_2009c_al,20.222734,519,2.370460
RightAccumbens,11529_20180104,r2primeMap_MNI152_T1_2009c_al,21.052909,519,3.966424
RightAccumbens,11531_20160505,r2primeMap_MNI152_T1_2009c_al,10.041049,517,1.407932
RightAccumbens,11531_20180104,r2primeMap_MNI152_T1_2009c_al,6.868553,517,1.670538
RightAccumbens,11533_20160428,r2primeMap_MNI152_T1_2009c_al,9.592864,519,2.022580
RightAccumbens,11535_20171110,r2primeMap_MNI152_T1_2009c_al,9.801403,516,1.700584
RightAccumbens,11536_20160525,r2primeMap_MNI152_T1_2009c_al,9.293607,519,1.240584
RightAccumbens,11536_20180102,r2primeMap_MNI152_T1_2009c_al,12.377906,519,1.371842
RightAccumbens,11537_20160518,r2primeMap_MNI152_T1_2009c_al,16.181683,519,2.736149
RightAccumbens,11537_20171102,r2primeMap_MNI152_T1_2009c_al,18.164745,519,4.194736
RightAccumbens,11538_20160512,r2primeMap_MNI152_T1_2009c_al,14.778205,519,2.321281
RightAccumbens,11541_20160509,r2primeMap_MNI152_T1_2009c_al,9.815262,519,2.225552
RightAccumbens,11541_20171129,r2primeMap_MNI152_T1_2009c_al,12.250142,519,1.994945
RightAccumbens,11542_20160527,r2primeMap_MNI152_T1_2009c_al,35.127134,519,10.767756
RightAccumbens,11542_20171117,r2primeMap_MNI152_T1_2009c_al,27.836887,519,7.830602
RightAccumbens,11543_20160507,r2primeMap_MNI152_T1_2009c_al,7.573459,519,1.768562
RightAccumbens,11544_20160513,r2primeMap_MNI152_T1_2009c_al,16.573156,519,4.322825
RightAccumbens,11546_20160524,r2primeMap_MNI152_T1_2009c_al,7.745454,516,1.238470
RightAccumbens,11547_20160603,r2primeMap_MNI152_T1_2009c_al,11.206232,519,1.995018
RightAccumbens,11547_20171201,r2primeMap_MNI152_T1_2009c_al,12.206037,519,2.418527
RightAccumbens,11549_20160606,r2primeMap_MNI152_T1_2009c_al,14.767312,517,2.706939
RightAccumbens,11550_20160617,r2primeMap_MNI152_T1_2009c_al,11.542350,519,2.290721
RightAccumbens,11550_20171214,r2primeMap_MNI152_T1_2009c_al,13.291032,515,2.331163
RightAccumbens,11551_20160615,r2primeMap_MNI152_T1_2009c_al,11.290382,519,1.953029
RightAccumbens,11551_20180111,r2primeMap_MNI152_T1_2009c_al,11.666288,519,2.113959
RightAccumbens,11554_20160629,r2primeMap_MNI152_T1_2009c_al,13.337251,519,1.354841
RightAccumbens,11555_20160701,r2primeMap_MNI152_T1_2009c_al,6.543229,519,2.124491
RightAccumbens,11557_20160709,r2primeMap_MNI152_T1_2009c_al,17.016547,519,2.046620
RightAccumbens,11558_20160708,r2primeMap_MNI152_T1_2009c_al,27.373241,483,14.490585
RightAccumbens,11560_20160712,r2primeMap_MNI152_T1_2009c_al,16.991633,519,3.839868
RightAccumbens,11561_20160715,r2primeMap_MNI152_T1_2009c_al,10.855972,513,2.005312
RightAccumbens,11562_20160725,r2primeMap_MNI152_T1_2009c_al,10.531281,511,2.135028
RightAccumbens,11564_20160720,r2primeMap_MNI152_T1_2009c_al,18.120052,519,3.232726
RightAccumbens,11565_20160726,r2primeMap_MNI152_T1_2009c_al,7.679750,519,2.449047
RightAccumbens,11568_20160810,r2primeMap_MNI152_T1_2009c_al,11.147960,519,3.157331
RightAccumbens,11570_20160812,r2primeMap_MNI152_T1_2009c_al,9.955184,519,2.234337
RightAccumbens,11571_20160826,r2primeMap_MNI152_T1_2009c_al,22.472008,519,5.642082
RightAccumbens,11573_20160902,r2primeMap_MNI152_T1_2009c_al,4.748104,518,1.951529
RightAccumbens,11574_20160901,r2primeMap_MNI152_T1_2009c_al,12.903587,513,4.161536
RightAccumbens,11575_20160908,r2primeMap_MNI152_T1_2009c_al,9.752039,519,1.446643
RightAccumbens,11576_20160930,r2primeMap_MNI152_T1_2009c_al,14.734195,519,1.648578
RightAccumbens,11577_20160910,r2primeMap_MNI152_T1_2009c_al,9.064809,505,5.391285
RightAccumbens,11579_20161014,r2primeMap_MNI152_T1_2009c_al,6.702888,518,2.729380
RightAccumbens,11581_20161115,r2primeMap_MNI152_T1_2009c_al,15.287840,519,2.038343
RightAccumbens,11582_20161205,r2primeMap_MNI152_T1_2009c_al,8.341828,519,1.363744
RightAccumbens,11589_20170203,r2primeMap_MNI152_T1_2009c_al,7.322553,519,2.441573
RightAccumbens,11592_20170126,r2primeMap_MNI152_T1_2009c_al,9.470657,502,5.922462
RightAccumbens,11595_20170124,r2primeMap_MNI152_T1_2009c_al,8.846044,519,2.176835
RightAccumbens,11599_20170309,r2primeMap_MNI152_T1_2009c_al,11.185677,519,1.380375
RightAccumbens,11600_20170220,r2primeMap_MNI152_T1_2009c_al,8.908271,519,2.600143
RightAccumbens,11603_20170325,r2primeMap_MNI152_T1_2009c_al,12.680860,519,3.434691
RightAccumbens,11605_20170410,r2primeMap_MNI152_T1_2009c_al,7.906765,519,1.467373
RightAccumbens,11609_20170506,r2primeMap_MNI152_T1_2009c_al,12.388248,519,3.662340
RightAccumbens,11611_20170517,r2primeMap_MNI152_T1_2009c_al,12.364307,519,2.037829
RightAccumbens,11616_20170807,r2primeMap_MNI152_T1_2009c_al,10.116525,519,1.481729
